'y-axis saved as y
'x 11bmb_8032SRC001-020.xye SigmaYobs Ycalc Diff
1.192916 386.372746 25.7482168 0 0
1.193914 350.961449 24.5598641 0 0
1.194913 362.350421 24.9162657 0 0
1.195911 393.207057 25.9725569 0 0
1.196909 375.707155 25.360227 0 0
1.197908 369.609947 25.1923508 0 0
1.198906 364.543272 25.1773924 0 0
1.199905 355.640079 25.0166535 0 0
1.200903 352.675273 24.9263488 0 0
1.201902 377.311829 25.8603302 0 0
1.2029 376.316425 25.7911624 0 0
1.203898 416.827153 27.1208148 0 0
1.204897 351.415088 25.0282973 0 0
1.205895 391.238621 26.3428311 0 0
1.206894 323.468235 24.0353967 0 0
1.207892 394.573576 26.4849361 0 0
1.208891 353.24222 24.8610018 0 0
1.209889 389.775727 26.2408697 0 0
1.210888 389.506158 26.2038228 0 0
1.211886 384.145149 26.136893 0 0
1.212884 368.938702 25.4953759 0 0
1.213883 360.659073 25.1989913 0 0
1.214881 368.237641 25.4535235 0 0
1.21588 403.495634 26.673733 0 0
1.216878 384.970988 25.9970766 0 0
1.217877 357.953771 25.100801 0 0
1.218875 401.823373 26.5624321 0 0
1.219873 408.606643 26.7356935 0 0
1.220872 349.564718 24.7345703 0 0
1.22187 376.542593 25.7472441 0 0
1.222869 393.044057 26.3290745 0 0
1.223867 398.226269 26.362434 0 0
1.224866 350.701465 24.7325044 0 0
1.225864 360.184147 25.062024 0 0
1.226862 382.212925 25.7424321 0 0
1.227861 375.161811 25.5591125 0 0
1.228859 325.667842 23.8653828 0 0
1.229858 331.199474 23.9923553 0 0
1.230856 322.471717 23.5606313 0 0
1.231855 378.040683 25.5529773 0 0
1.232853 362.999282 25.0760576 0 0
1.233852 328.963053 23.9359926 0 0
1.23485 361.946574 25.0432374 0 0
1.235848 357.177024 24.781254 0 0
1.236847 339.688666 24.1612806 0 0
1.237845 345.097135 24.399578 0 0
1.238844 335.067796 24.0355945 0 0
1.239842 382.012839 25.6671604 0 0
1.240841 368.866693 25.1585523 0 0
1.241839 364.880007 24.9911528 0 0
1.242838 371.600459 25.2213162 0 0
1.243836 312.440939 23.178706 0 0
1.244834 306.097453 22.8808968 0 0
1.245833 315.244472 23.2607599 0 0
1.246831 326.469797 23.7089644 0 0
1.24783 379.907477 25.5935782 0 0
1.248828 410.793486 26.6576399 0 0
1.249827 335.514464 24.2758336 0 0
1.250825 359.781859 25.1695851 0 0
1.251823 357.998116 25.191345 0 0
1.252822 349.439878 24.925896 0 0
1.25382 367.948945 25.5714998 0 0
1.254819 351.851355 24.9696018 0 0
1.255817 338.235924 24.539029 0 0
1.256816 317.582489 23.7068893 0 0
1.257814 346.391812 24.7883425 0 0
1.258812 301.144452 23.1462676 0 0
1.259811 336.243867 24.4219701 0 0
1.260809 328.949758 24.2151578 0 0
1.261808 334.00974 24.2997396 0 0
1.262806 347.179837 24.7953649 0 0
1.263805 335.902674 24.3676126 0 0
1.264803 361.761061 25.220223 0 0
1.265802 377.277166 25.7665948 0 0
1.2668 339.809194 24.4358952 0 0
1.267798 377.654427 25.8177407 0 0
1.268797 353.034011 24.9510295 0 0
1.269795 383.860184 25.9654306 0 0
1.270794 369.058859 25.4072411 0 0
1.271792 346.30772 24.6755508 0 0
1.272791 334.477876 24.2256466 0 0
1.273789 335.762636 24.3169848 0 0
1.274787 303.057334 23.0240223 0 0
1.275786 343.263896 24.4242183 0 0
1.276784 345.866795 24.5231429 0 0
1.277783 317.011459 23.4376305 0 0
1.278781 356.064594 24.908152 0 0
1.27978 365.885028 25.2370017 0 0
1.280778 299.723897 22.8466198 0 0
1.281777 333.326414 23.970207 0 0
1.282775 360.820927 24.9565988 0 0
1.283773 371.352078 25.3675558 0 0
1.284772 314.063589 23.3906514 0 0
1.28577 356.010248 24.7923787 0 0
1.286769 368.580089 25.2272555 0 0
1.287767 366.711885 25.0995136 0 0
1.288766 355.910746 24.7402114 0 0
1.289764 347.378956 24.4628029 0 0
1.290762 363.157344 25.0311841 0 0
1.291761 371.452641 25.2915387 0 0
1.292759 364.195732 24.9227267 0 0
1.293758 378.37882 25.4262311 0 0
1.294756 334.248897 23.9760211 0 0
1.295755 324.49493 23.6335739 0 0
1.296753 334.5037 24.029924 0 0
1.297752 390.964088 25.9962852 0 0
1.29875 370.18985 25.2627555 0 0
1.299748 337.32412 24.2909982 0 0
1.300747 351.223366 24.8418636 0 0
1.301745 368.620287 25.5389133 0 0
1.302744 359.02307 25.2491967 0 0
1.303742 353.377767 25.035431 0 0
1.304741 333.264654 24.3116198 0 0
1.305739 356.432597 25.1709627 0 0
1.306738 354.208654 25.0899413 0 0
1.307736 332.080506 24.2422523 0 0
1.308734 304.75375 23.2768576 0 0
1.309733 350.312791 24.8784881 0 0
1.310731 331.952655 24.1778292 0 0
1.31173 349.891913 24.9145504 0 0
1.312728 371.47899 25.5698093 0 0
1.313727 334.436206 24.2599807 0 0
1.314725 330.931409 24.1258367 0 0
1.315723 359.855292 25.1430528 0 0
1.316722 349.823539 24.8174598 0 0
1.31772 326.559948 23.9397987 0 0
1.318719 331.177613 24.1588217 0 0
1.319717 347.67419 24.7254673 0 0
1.320716 372.042776 25.5206595 0 0
1.321714 312.134895 23.2982743 0 0
1.322713 313.012471 23.3554984 0 0
1.323711 356.367263 24.9364281 0 0
1.324709 341.020035 24.4246701 0 0
1.325708 349.314527 24.7308985 0 0
1.326706 338.197263 24.2299193 0 0
1.327705 314.687187 23.3914106 0 0
1.328703 355.39012 24.8432209 0 0
1.329702 314.917719 23.4301839 0 0
1.3307 362.875864 25.1331151 0 0
1.331698 311.067315 23.2156425 0 0
1.332697 360.094341 24.9710364 0 0
1.333695 325.575426 23.7324563 0 0
1.334694 340.691693 24.2087281 0 0
1.335692 344.39954 24.4993529 0 0
1.336691 302.106801 22.9341058 0 0
1.337689 308.96513 23.0800261 0 0
1.338688 307.651477 22.8377294 0 0
1.339686 322.123234 23.5183464 0 0
1.340684 341.578771 24.172121 0 0
1.341683 328.009437 23.6990857 0 0
1.342681 356.281836 24.7471914 0 0
1.34368 358.095543 24.8067556 0 0
1.344678 360.480482 24.9056977 0 0
1.345677 351.719864 24.6091373 0 0
1.346675 369.656024 25.2722238 0 0
1.347673 340.233468 24.2161424 0 0
1.348672 306.766819 23.0704105 0 0
1.34967 291.935297 22.5063886 0 0
1.350669 337.997408 24.3899845 0 0
1.351667 350.021489 24.8705897 0 0
1.352666 316.173205 23.7689354 0 0
1.353664 374.902461 25.7307847 0 0
1.354663 353.749772 24.9726947 0 0
1.355661 332.937221 24.3121536 0 0
1.356659 305.606272 23.3577999 0 0
1.357658 347.91484 24.8446215 0 0
1.358656 334.910595 24.4153279 0 0
1.359655 284.67292 22.4634668 0 0
1.360653 332.409843 24.1926892 0 0
1.361652 345.972641 24.7294032 0 0
1.36265 326.426989 23.9511673 0 0
1.363648 324.064451 23.9501256 0 0
1.364647 332.528312 24.1884736 0 0
1.365645 321.54704 23.7768218 0 0
1.366644 276.068081 22.0499534 0 0
1.367642 318.442721 23.7185643 0 0
1.368641 310.257326 23.4030765 0 0
1.369639 355.564729 24.9848989 0 0
1.370637 346.83064 24.6408873 0 0
1.371636 310.063788 23.3052497 0 0
1.372634 332.540317 24.1154086 0 0
1.373633 411.079656 26.7574976 0 0
1.374631 328.530629 23.8874813 0 0
1.37563 296.773977 22.7619285 0 0
1.376628 298.799731 22.8410321 0 0
1.377627 347.069289 24.5372888 0 0
1.378625 331.234433 23.9875149 0 0
1.379623 347.649817 24.4721986 0 0
1.380622 330.897135 23.9674215 0 0
1.38162 335.711606 24.157665 0 0
1.382619 330.153184 23.9003168 0 0
1.383617 279.857991 22.0366385 0 0
1.384616 308.622987 23.1433348 0 0
1.385614 324.066734 23.7110258 0 0
1.386613 324.536432 23.7262253 0 0
1.387611 302.506667 22.8739067 0 0
1.388609 291.260328 22.2509913 0 0
1.389608 332.589348 23.8588573 0 0
1.390606 341.205579 24.1989634 0 0
1.391605 362.660957 24.9905666 0 0
1.392603 341.167052 24.1679063 0 0
1.393602 355.216106 24.700481 0 0
1.3946 305.860661 22.7772587 0 0
1.395598 320.468956 23.4450771 0 0
1.396597 304.122599 22.9223747 0 0
1.397595 306.440372 22.9572452 0 0
1.398594 327.493226 23.828069 0 0
1.399592 333.382014 24.0813303 0 0
1.400591 321.550131 23.7392136 0 0
1.401589 345.735908 24.7369353 0 0
1.402587 368.892409 25.5362474 0 0
1.403586 305.412516 23.1947402 0 0
1.404584 338.953634 24.5061369 0 0
1.405583 375.640356 25.7749368 0 0
1.406581 334.227926 24.3075597 0 0
1.40758 346.564581 24.7688915 0 0
1.408578 320.469693 23.8937187 0 0
1.409577 309.205467 23.4696032 0 0
1.410575 345.851733 24.8143936 0 0
1.411573 318.566649 23.7241134 0 0
1.412572 312.785042 23.4965174 0 0
1.41357 331.269025 24.12401 0 0
1.414569 324.29209 23.9359825 0 0
1.415567 360.34093 25.2326655 0 0
1.416566 308.640503 23.3188223 0 0
1.417564 322.803863 23.7596539 0 0
1.418562 340.428787 24.4508905 0 0
1.419561 343.811263 24.5295376 0 0
1.420559 300.862205 23.0188892 0 0
1.421558 315.794235 23.5380441 0 0
1.422556 357.819628 24.9116839 0 0
1.423555 342.018444 24.4776482 0 0
1.424553 313.818046 23.38468 0 0
1.425552 334.584288 24.1866525 0 0
1.42655 318.621159 23.5413385 0 0
1.427548 283.457295 22.2112352 0 0
1.428547 317.967237 23.4883945 0 0
1.429545 364.595533 25.0929541 0 0
1.430544 312.092375 23.2549246 0 0
1.431542 289.289463 22.4335729 0 0
1.432541 326.617186 23.796848 0 0
1.433539 358.71703 24.7905981 0 0
1.434538 296.156187 22.5662749 0 0
1.435536 316.077031 23.4056854 0 0
1.436534 321.764555 23.6411622 0 0
1.437533 355.042692 24.7735838 0 0
1.438531 283.318375 22.1474747 0 0
1.43953 343.420456 24.172594 0 0
1.440528 293.02456 22.398464 0 0
1.441527 327.162215 23.6962863 0 0
1.442525 333.98181 23.9291773 0 0
1.443523 349.483047 24.4955882 0 0
1.444522 315.181016 23.2371935 0 0
1.44552 305.261971 22.8177105 0 0
1.446519 305.518908 22.9247572 0 0
1.447517 316.418566 23.4108654 0 0
1.448516 336.45477 24.1477043 0 0
1.449514 329.02094 23.9648108 0 0
1.450513 307.434336 23.1693287 0 0
1.451511 323.9796 23.905195 0 0
1.452509 332.548266 24.2831458 0 0
1.453508 296.652786 22.9817622 0 0
1.454506 310.746287 23.4394397 0 0
1.455505 344.089468 24.739858 0 0
1.456503 261.8676 21.5153128 0 0
1.457502 283.730656 22.3929693 0 0
1.4585 334.079709 24.3608314 0 0
1.459498 267.443506 21.7322441 0 0
1.460497 281.208476 22.3677777 0 0
1.461495 291.872832 22.7096001 0 0
1.462494 289.841967 22.5203136 0 0
1.463492 324.33399 23.9615025 0 0
1.464491 305.95781 23.3386101 0 0
1.465489 330.671178 24.1791958 0 0
1.466488 325.151865 23.9582679 0 0
1.467486 303.481238 23.0258213 0 0
1.468484 297.519063 22.7502276 0 0
1.469483 283.590462 22.3348286 0 0
1.470481 296.458823 22.7974671 0 0
1.47148 267.852024 21.6041433 0 0
1.472478 254.670523 21.1388242 0 0
1.473477 271.840949 21.6697204 0 0
1.474475 259.457584 21.2389148 0 0
1.475473 287.259149 22.4277358 0 0
1.476472 300.70713 22.8883921 0 0
1.47747 278.579636 22.0457654 0 0
1.478469 303.616559 22.983288 0 0
1.479467 291.994868 22.4254076 0 0
1.480466 315.042323 23.4325094 0 0
1.481464 315.794987 23.4446786 0 0
1.482463 298.818819 22.7302364 0 0
1.483461 341.095562 24.3340092 0 0
1.484459 309.852739 23.1567979 0 0
1.485458 315.269518 23.3032693 0 0
1.486456 298.598768 22.7449179 0 0
1.487455 328.708053 23.7823138 0 0
1.488453 298.748747 22.6760703 0 0
1.489452 326.429072 23.706569 0 0
1.49045 280.519962 21.9171134 0 0
1.491448 287.664969 22.1664021 0 0
1.492447 336.545805 24.0179352 0 0
1.493445 324.856067 23.5311239 0 0
1.494444 287.783248 22.2300136 0 0
1.495442 310.539379 23.0746464 0 0
1.496441 312.513902 23.205518 0 0
1.497439 307.478024 23.0419172 0 0
1.498438 313.929968 23.3403218 0 0
1.499436 302.938691 22.9721963 0 0
1.500434 332.449238 24.2034256 0 0
1.501433 321.842383 23.8166488 0 0
1.502431 303.033593 23.1355026 0 0
1.50343 305.312351 23.2605188 0 0
1.504428 308.677606 23.4127537 0 0
1.505427 335.360751 24.3850484 0 0
1.506425 312.165367 23.5835204 0 0
1.507423 346.18634 24.6859403 0 0
1.508422 322.784128 23.9130483 0 0
1.50942 309.911941 23.5671365 0 0
1.510419 342.177779 24.54767 0 0
1.511417 298.922878 22.9964271 0 0
1.512416 279.429085 22.2007371 0 0
1.513414 306.785179 23.1803458 0 0
1.514413 311.966753 23.4204294 0 0
1.515411 289.040208 22.5807548 0 0
1.516409 288.380459 22.5712257 0 0
1.517408 288.855606 22.5788812 0 0
1.518406 313.722194 23.4206806 0 0
1.519405 336.079536 24.183901 0 0
1.520403 328.122781 23.9652994 0 0
1.521402 303.18942 23.0935646 0 0
1.5224 324.763843 23.8189061 0 0
1.523398 296.077368 22.6985397 0 0
1.524397 289.653633 22.3769912 0 0
1.525395 330.750758 23.9595617 0 0
1.526394 280.555054 22.1360794 0 0
1.527392 368.74577 25.2986383 0 0
1.528391 352.69611 24.7426527 0 0
1.529389 313.866138 23.2821637 0 0
1.530388 304.932379 22.9595946 0 0
1.531386 318.825514 23.527834 0 0
1.532384 295.455162 22.6602403 0 0
1.533383 279.712724 21.9821761 0 0
1.534381 298.694478 22.695237 0 0
1.53538 328.449278 23.8118663 0 0
1.536378 293.786835 22.4614469 0 0
1.537377 298.970324 22.7509565 0 0
1.538375 287.548528 22.2467039 0 0
1.539373 287.495517 22.1035582 0 0
1.540372 276.832962 21.788154 0 0
1.54137 293.555248 22.3433951 0 0
1.542369 337.798516 23.9879299 0 0
1.543367 307.011325 22.8013257 0 0
1.544366 310.500826 23.0351967 0 0
1.545364 282.606232 21.9522324 0 0
1.546363 273.958686 21.6541665 0 0
1.547361 308.251039 22.9840398 0 0
1.548359 311.00811 23.1199138 0 0
1.549358 307.180013 23.1007223 0 0
1.550356 318.709989 23.6219569 0 0
1.551355 325.632702 23.9327681 0 0
1.552353 311.681221 23.4103822 0 0
1.553352 294.962308 22.7509739 0 0
1.55435 272.574326 21.8960749 0 0
1.555348 275.970829 22.1684138 0 0
1.556347 312.574712 23.5335975 0 0
1.557345 280.470069 22.2342098 0 0
1.558344 318.333279 23.7415252 0 0
1.559342 301.094917 23.0570045 0 0
1.560341 331.662132 24.2203525 0 0
1.561339 319.323482 23.7457068 0 0
1.562338 303.856598 23.1583117 0 0
1.563336 317.668157 23.5977758 0 0
1.564334 299.066132 22.8445097 0 0
1.565333 356.284983 24.961985 0 0
1.566331 320.841453 23.8277174 0 0
1.56733 317.261305 23.5813698 0 0
1.568328 288.113171 22.4494544 0 0
1.569327 306.647312 23.1503323 0 0
1.570325 314.765802 23.4603585 0 0
1.571323 339.074948 24.3850879 0 0
1.572322 307.846625 23.2510799 0 0
1.57332 276.794306 21.9587496 0 0
1.574319 282.267923 22.1336812 0 0
1.575317 275.968104 21.8927409 0 0
1.576316 296.733777 22.6480628 0 0
1.577314 278.596017 22.0086292 0 0
1.578313 310.986919 23.2164707 0 0
1.579311 308.467868 23.1316018 0 0
1.580309 337.126556 24.1341511 0 0
1.581308 306.332579 23.0291526 0 0
1.582306 299.912212 22.7187233 0 0
1.583305 329.075654 23.8816673 0 0
1.584303 326.462761 23.7747605 0 0
1.585302 274.451145 21.7615141 0 0
1.5863 273.930818 21.7129577 0 0
1.587298 364.385453 24.9643592 0 0
1.588297 295.663873 22.4622917 0 0
1.589295 315.443566 23.3183198 0 0
1.590294 299.000091 22.5892247 0 0
1.591292 276.625015 21.7505761 0 0
1.592291 268.223442 21.364437 0 0
1.593289 321.515793 23.3306795 0 0
1.594288 336.586532 24.0034055 0 0
1.595286 326.994908 23.7380531 0 0
1.596284 363.103097 24.9050195 0 0
1.597283 355.519057 24.7088819 0 0
1.598281 299.814298 22.7371768 0 0
1.59928 293.459149 22.5548354 0 0
1.600278 305.951457 23.1853823 0 0
1.601277 289.159128 22.5499314 0 0
1.602275 288.753873 22.5117453 0 0
1.603273 292.003357 22.6849395 0 0
1.604272 306.40616 23.2593823 0 0
1.60527 300.790201 23.0693652 0 0
1.606269 352.891475 25.0662461 0 0
1.607267 338.108574 24.5190387 0 0
1.608266 351.660539 24.9267077 0 0
1.609264 282.319269 22.3428724 0 0
1.610263 300.790182 23.034951 0 0
1.611261 304.062882 23.2638105 0 0
1.612259 287.599941 22.5693954 0 0
1.613258 293.307304 22.676339 0 0
1.614256 241.263038 20.5961434 0 0
1.615255 311.407121 23.4384928 0 0
1.616253 297.251329 22.916245 0 0
1.617252 288.213297 22.4999819 0 0
1.61825 315.378839 23.5171344 0 0
1.619248 317.116055 23.4001474 0 0
1.620247 318.603837 23.5802103 0 0
1.621245 340.370346 24.4335053 0 0
1.622244 273.95633 21.9168484 0 0
1.623242 298.965176 22.8471139 0 0
1.624241 292.593234 22.5928651 0 0
1.625239 322.811541 23.6846094 0 0
1.626238 318.37166 23.5604841 0 0
1.627236 280.129548 22.0353005 0 0
1.628234 318.192495 23.4850209 0 0
1.629233 303.260165 22.9362702 0 0
1.630231 319.226109 23.5541399 0 0
1.63123 296.338091 22.6136616 0 0
1.632228 278.565518 22.0155614 0 0
1.633227 306.587814 22.9986983 0 0
1.634225 303.143899 22.8669736 0 0
1.635223 297.382433 22.7074568 0 0
1.636222 321.830605 23.4975334 0 0
1.63722 332.893367 23.9298169 0 0
1.638219 319.702299 23.4457065 0 0
1.639217 316.440358 23.3326314 0 0
1.640216 316.80987 23.3041279 0 0
1.641214 302.328304 22.7055786 0 0
1.642213 314.207681 23.1522997 0 0
1.643211 287.235652 22.1549525 0 0
1.644209 326.615145 23.5736416 0 0
1.645208 283.15978 22.0618668 0 0
1.646206 337.575726 24.0432288 0 0
1.647205 322.347523 23.4776305 0 0
1.648203 306.269605 23.0132895 0 0
1.649202 343.279131 24.437258 0 0
1.6502 333.690877 24.1435412 0 0
1.651198 324.316893 23.8570399 0 0
1.652197 328.988277 24.126087 0 0
1.653195 305.643628 23.1509129 0 0
1.654194 297.798099 22.99291 0 0
1.655192 345.006351 24.7464331 0 0
1.656191 337.079776 24.4777816 0 0
1.657189 281.608772 22.3426865 0 0
1.658188 296.22221 22.8130256 0 0
1.659186 291.153304 22.6586658 0 0
1.660184 278.375044 22.1475179 0 0
1.661183 310.190823 23.3615287 0 0
1.662181 296.023139 22.7557187 0 0
1.66318 315.178232 23.5666616 0 0
1.664178 330.554202 24.0410313 0 0
1.665177 315.382351 23.5032204 0 0
1.666175 306.482772 23.1785514 0 0
1.667173 316.174601 23.5285518 0 0
1.668172 304.299555 23.0333912 0 0
1.66917 330.132699 24.0450334 0 0
1.670169 341.16876 24.315367 0 0
1.671167 318.07202 23.5620144 0 0
1.672166 296.769265 22.779505 0 0
1.673164 316.490086 23.4737167 0 0
1.674163 306.493289 23.0614171 0 0
1.675161 316.141198 23.4438145 0 0
1.676159 347.703802 24.5012873 0 0
1.677158 301.680942 22.8531093 0 0
1.678156 300.471301 22.8032757 0 0
1.679155 342.598157 24.2805655 0 0
1.680153 322.996044 23.6783058 0 0
1.681152 300.358717 22.7169767 0 0
1.68215 292.75594 22.4432244 0 0
1.683148 308.173662 23.0679885 0 0
1.684147 342.783896 24.2841102 0 0
1.685145 334.768036 24.024629 0 0
1.686144 348.73111 24.4938922 0 0
1.687142 331.376085 23.800494 0 0
1.688141 290.344887 22.2474355 0 0
1.689139 324.1161 23.6588198 0 0
1.690138 320.636092 23.4536353 0 0
1.691136 300.6883 22.6363574 0 0
1.692134 279.760247 21.7830891 0 0
1.693133 352.583715 24.4498552 0 0
1.694131 324.749232 23.6076076 0 0
1.69513 323.407398 23.5343861 0 0
1.696128 293.235708 22.4083621 0 0
1.697127 344.814519 24.4073144 0 0
1.698125 308.597196 23.076947 0 0
1.699123 351.957523 24.6368006 0 0
1.700122 361.011064 25.184688 0 0
1.70112 336.317805 24.2827078 0 0
1.702119 291.282793 22.663925 0 0
1.703117 317.276424 23.6833146 0 0
1.704116 318.184911 23.6438134 0 0
1.705114 298.635546 22.8715499 0 0
1.706113 277.389558 22.1946672 0 0
1.707111 337.672274 24.4889791 0 0
1.708109 352.020797 25.0695847 0 0
1.709108 297.793829 23.0149377 0 0
1.710106 334.636963 24.2743916 0 0
1.711105 355.672853 25.1498579 0 0
1.712103 293.265532 22.8683677 0 0
1.713102 298.849945 23.0432267 0 0
1.7141 272.297222 21.9623348 0 0
1.715098 274.066478 21.9269149 0 0
1.716097 294.959457 22.7268416 0 0
1.717095 309.321482 23.310173 0 0
1.718094 287.206978 22.4451412 0 0
1.719092 316.458903 23.5377864 0 0
1.720091 346.28818 24.6025392 0 0
1.721089 278.72379 22.1086489 0 0
1.722088 285.313066 22.2913124 0 0
1.723086 295.449024 22.7797332 0 0
1.724084 313.651944 23.391452 0 0
1.725083 303.135454 23.0802672 0 0
1.726081 331.71297 24.0218324 0 0
1.72708 333.370795 24.042696 0 0
1.728078 328.618851 23.9280574 0 0
1.729077 315.528046 23.455046 0 0
1.730075 302.627136 22.8899032 0 0
1.731073 292.31117 22.5660282 0 0
1.732072 344.382186 24.3924001 0 0
1.73307 345.301214 24.3887394 0 0
1.734069 301.693411 22.9265452 0 0
1.735067 353.618364 24.7706178 0 0
1.736066 295.0064 22.5704601 0 0
1.737064 334.183281 23.9965608 0 0
1.738063 288.615206 22.2093643 0 0
1.739061 289.389639 22.2692672 0 0
1.740059 319.706944 23.4314253 0 0
1.741058 345.119761 24.3265893 0 0
1.742056 305.032274 22.8946451 0 0
1.743055 301.390131 22.657221 0 0
1.744053 303.116906 22.7156598 0 0
1.745052 310.595628 23.0042869 0 0
1.74605 324.51407 23.6358101 0 0
1.747048 319.81124 23.4699336 0 0
1.748047 326.476294 23.7789283 0 0
1.749045 330.183719 23.8967647 0 0
1.750044 278.436753 22.0455491 0 0
1.751042 328.824989 24.074977 0 0
1.752041 300.161608 23.0129776 0 0
1.753039 291.986081 22.7548988 0 0
1.754038 255.208483 21.1172695 0 0
1.755036 361.1995 25.1874285 0 0
1.756034 329.367137 24.1010069 0 0
1.757033 340.640661 24.5780305 0 0
